DATE,PARTICULARS,DR,CR,TYPE
10-05-2020,VISA MERCH Refund   OCT   SWIGGY,0.0,917.0,SWIPE
10-06-2020,VISA MERCH Refund   OCT   AMAZON,0.0,719.0,SWIPE
10-07-2020,POS  CURE WELL DRUG ST  PUNE,931.0,0.0,SWIPE
10-07-2020,ECOM PUR  WWW AIRTEL IN  GURGAON,2829.0,0.0,ONLINE
10-09-2020,ECOM PUR  SWIGGY,303.0,0.0,ONLINE
13-10-2020,ECOM PUR  AIRTEL  RP  GALURU KA,352.0,0.0,ONLINE
13-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
16-10-2020,POS  KUMAR WINES  PUNE,940.0,0.0,SWIPE
16-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
16-10-2020,ECOM PUR  ZOMATO,503.0,0.0,ONLINE
17-10-2020,ECOM PUR  Swiggy,195.0,0.0,ONLINE
18-10-2020,GST @% on Charge,2.7,0.0,TAX
18-10-2020,Consolidated Charges for A  c,15.0,0.0,TAX
19-10-2020,POS  ISHWAR SERVICE ST  PUNE,1000.0,0.0,SWIPE
19-10-2020,ATM CASH  sada shiv peth pun  Pune,4000.0,0.0,CASHWD
19-10-2020,UPI  PA    HANUMAN    Paytm Pay  Xerox,4.0,0.0,PAYTM
19-10-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24650.0,0.0,NEFT
20-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
21-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
21-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
22-10-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,35500.0,CASHDEP
22-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
22-10-2020,VISA MERCH Refund   OCT   ISHWAR SERVICE STATIO,0.0,7.5,SWIPE
24-10-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
24-10-2020,ECOM PUR  Swiggy,194.0,0.0,ONLINE
21-09-2020,INB    UDEMY INDIA(BILLDESK)  NA,455.0,0.0,NETBANK
21-09-2020,UPI  PM    AMAZON SE  HDFC BANK  Tab ika,3830.0,0.0,UPI
22-09-2020,VISA MERCH Refund   SEP   D J PETROLEUM,0.0,7.5,SWIPE
23-09-2020,ECOM PUR  Amazon in  Gro,640.0,0.0,ONLINE
24-09-2020,ECOM PUR  Amazon Seller,499.0,0.0,ONLINE
26-09-2020,ECOM PUR  Amazon Seller,4644.0,0.0,ONLINE
28-09-2020,ECOM PUR  Vodafone Idea  Mumbai,1000.64,0.0,ONLINE
28-09-2020,NEFT  SBIN  Mrs  SONIKA BHANDARI    ATTN,0.0,9999.0,NEFT
30-09-2020,ECOM PUR  Swiggy,611.0,0.0,ONLINE
30-09-2020,Int Pd    to,0.0,1132.0,INTEREST
10-01-2020,NEFT  MB  AXMB  Supriya Shahikharcha,15000.0,0.0,NEFT
10-01-2020,ECOM PUR  AMAZON INDIA  Bangalore,799.0,0.0,ONLINE
10-02-2020,ECOM PUR  Bundl Technol,917.0,0.0,ONLINE
10-02-2020,ECOM PUR  Bundl Technol,917.0,0.0,ONLINE
10-02-2020,ECOM PUR  Zomato  GURGAON,397.5,0.0,ONLINE
10-03-2020,BRN PYMT CARD,3700.0,0.0,CC
10-05-2020,VISA MERCH Refund   OCT   SWIGGY,0.0,917.0,SWIPE
10-06-2020,VISA MERCH Refund   OCT   AMAZON,0.0,719.0,SWIPE
10-07-2020,POS  CURE WELL DRUG ST  PUNE,931.0,0.0,SWIPE
10-07-2020,ECOM PUR  WWW AIRTEL IN  GURGAON,2829.0,0.0,ONLINE
10-09-2020,ECOM PUR  SWIGGY,303.0,0.0,ONLINE
13-10-2020,ECOM PUR  AIRTEL  RP  GALURU KA,352.0,0.0,ONLINE
13-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
16-10-2020,POS  KUMAR WINES  PUNE,940.0,0.0,SWIPE
16-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
16-10-2020,ECOM PUR  ZOMATO,503.0,0.0,ONLINE
17-10-2020,ECOM PUR  Swiggy,195.0,0.0,ONLINE
18-10-2020,GST @% on Charge,2.7,0.0,TAX
18-10-2020,Consolidated Charges for A  c,15.0,0.0,TAX
19-10-2020,POS  ISHWAR SERVICE ST  PUNE,1000.0,0.0,SWIPE
19-10-2020,ATM CASH  sada shiv peth pun  Pune,4000.0,0.0,CASHWD
19-10-2020,UPI  PA    HANUMAN    Paytm Pay  Xerox,4.0,0.0,PAYTM
19-10-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24650.0,0.0,NEFT
20-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
21-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
21-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
22-10-2020,BY CASH DEPOSIT  BNA  DPRH      PUNE,0.0,35500.0,CASHDEP
22-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
22-10-2020,VISA MERCH Refund   OCT   ISHWAR SERVICE STATIO,0.0,7.5,SWIPE
24-10-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
24-10-2020,ECOM PUR  Swiggy,194.0,0.0,ONLINE
25-10-2020,UPI  PM    Curewell   Paytm Pay  Meds,1054.0,0.0,PAYTM
26-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
27-10-2020,VISA MERCH Refund   OCT   MEHROFI TRADERS,0.0,7.5,SWIPE
28-10-2020,ECOM PUR  Amazon Seller,3899.0,0.0,ONLINE
29-10-2020,ECOM PUR  WWW SWIGGY CO,299.0,0.0,ONLINE
29-10-2020,INB    UDEMY INDIA(BILLDESK)  NA,700.0,0.0,NETBANK
29-10-2020,ECOM PUR  Swiggy,430.0,0.0,ONLINE
30-10-2020,ECOM PUR  WWW SWIGGY CO,760.0,0.0,ONLINE
31-10-2020,UPI  PA    Mrs ARCHA  Bank of M  Supriya,6030.0,0.0,UPI
31-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
31-10-2020,POS  BOTECO RESTAURANT  PUNE,7065.0,0.0,SWIPE
11-01-2020,ECOM PUR  SWIGGY,377.0,0.0,ONLINE
11-02-2020,BRN PYMT CARD,13693.8,0.0,CC
11-02-2020,UPI  PA    Mr  BAPUR  Bank of M  Grocery,961.0,0.0,UPI
11-02-2020,TRF  K RASHEED ABDULLA MALBARI  transfer,0.0,30000.0,TRF
11-02-2020,PUR REV TXN DT  OCT  Swiggy,0.0,430.0,CARDCVV
11-03-2020,ECOM PUR  WWW SWIGGY CO,407.0,0.0,ONLINE
11-04-2020,ECOM PUR  RAZ*Bharti Ai  Gurgaon,471.64,0.0,ONLINE
11-04-2020,ECOM PUR  WWW VODAFONE  GURGAON,470.82,0.0,ONLINE
11-05-2020,CTF  OCT  Swiggy,430.0,0.0,CARDCVV
11-05-2020,UPI  PA    PRIDE DIS  IDBI Bank  Hit mos,172.0,0.0,UPI
11-05-2020,UPI  PA    ACHALARAM  Paytm Pay  Sweets,230.0,0.0,PAYTM
11-06-2020,UPI  PA    CURE WELL  Kotak Mah  Meds,1191.0,0.0,UPI
11-07-2020,UPI  PA    SAGAR SEK  Paytm Pay  Ch,160.0,0.0,PAYTM
11-07-2020,UPI  PA    KAUSTUBH   Kotak Mah  Ganesh,7000.0,0.0,UPI
11-07-2020,UPI  PM    krishna g  Paytm Pay  Cig,165.0,0.0,PAYTM
11-08-2020,POS  SAI PETRO HUB  PUNE,1000.0,0.0,SWIPE
11-09-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
11-11-2020,UPI  PA    SAGAR SEK  Paytm Pay  Chicken,236.0,0.0,PAYTM
11-11-2020,VISA MERCH Refund   NOV   SAI PETRO HUB,0.0,7.5,SWIPE
11-11-2020,UPI  PA    DEEPAK R   Indian Ov  Robe,400.0,0.0,UPI
11-12-2020,UPI  PA    DEEPAK R   Indian Ov  robe,0.0,400.0,UPI
11-12-2020,UPI  PM    Balaji pa  Paytm Pay  C,160.0,0.0,PAYTM
11-12-2020,UPI  PA    Mr MAHESH  Bank of M  Kharcha,5000.0,0.0,UPI
11-12-2020,POS  KUMAR WINES  PUNE,2500.0,0.0,SWIPE
13-11-2020,ECOM PUR  Swiggy,157.0,0.0,ONLINE
13-11-2020,ECOM PUR  Swiggy,272.0,0.0,ONLINE
13-11-2020,UPI  PM    Arjun Mag  Paytm Pay  Meds,550.0,0.0,PAYTM
25-10-2020,UPI  PM    Curewell   Paytm Pay  Meds,1054.0,0.0,PAYTM
26-10-2020,UPI  PM    Balaji pa  Paytm Pay  Cig,180.0,0.0,PAYTM
27-10-2020,VISA MERCH Refund   OCT   MEHROFI TRADERS,0.0,7.5,SWIPE
28-10-2020,ECOM PUR  Amazon Seller,3899.0,0.0,ONLINE
29-10-2020,ECOM PUR  WWW SWIGGY CO,299.0,0.0,ONLINE
29-10-2020,INB    UDEMY INDIA(BILLDESK)  NA,700.0,0.0,NETBANK
29-10-2020,ECOM PUR  Swiggy,430.0,0.0,ONLINE
30-10-2020,ECOM PUR  WWW SWIGGY CO,760.0,0.0,ONLINE
31-10-2020,UPI  PA    Mrs ARCHA  Bank of M  Supriya,6030.0,0.0,UPI
31-10-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,5.0,GPAY
31-10-2020,POS  BOTECO RESTAURANT  PUNE,7065.0,0.0,SWIPE
11-01-2020,ECOM PUR  SWIGGY,377.0,0.0,ONLINE
11-02-2020,BRN PYMT CARD,13693.8,0.0,CC
11-02-2020,UPI  PA    Mr  BAPUR  Bank of M  Grocery,961.0,0.0,UPI
11-02-2020,TRF  K RASHEED ABDULLA MALBARI  transfer,0.0,30000.0,TRF
11-02-2020,PUR REV TXN DT  OCT  Swiggy,0.0,430.0,CARDCVV
11-03-2020,ECOM PUR  WWW SWIGGY CO,407.0,0.0,ONLINE
11-04-2020,ECOM PUR  RAZ*Bharti Ai  Gurgaon,471.64,0.0,ONLINE
11-04-2020,ECOM PUR  WWW VODAFONE  GURGAON,470.82,0.0,ONLINE
11-05-2020,CTF  OCT  Swiggy,430.0,0.0,CARDCVV
11-05-2020,UPI  PA    PRIDE DIS  IDBI Bank  Hit mos,172.0,0.0,UPI
11-05-2020,UPI  PA    ACHALARAM  Paytm Pay  Sweets,230.0,0.0,PAYTM
11-06-2020,UPI  PA    CURE WELL  Kotak Mah  Meds,1191.0,0.0,UPI
11-07-2020,UPI  PA    SAGAR SEK  Paytm Pay  Ch,160.0,0.0,PAYTM
11-07-2020,UPI  PA    KAUSTUBH   Kotak Mah  Ganesh,7000.0,0.0,UPI
11-07-2020,UPI  PM    krishna g  Paytm Pay  Cig,165.0,0.0,PAYTM
11-08-2020,POS  SAI PETRO HUB  PUNE,1000.0,0.0,SWIPE
11-09-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
11-11-2020,UPI  PA    SAGAR SEK  Paytm Pay  Chicken,236.0,0.0,PAYTM
11-11-2020,VISA MERCH Refund   NOV   SAI PETRO HUB,0.0,7.5,SWIPE
11-11-2020,UPI  PA    DEEPAK R   Indian Ov  Robe,400.0,0.0,UPI
11-12-2020,UPI  PA    DEEPAK R   Indian Ov  robe,0.0,400.0,UPI
11-12-2020,UPI  PM    Balaji pa  Paytm Pay  C,160.0,0.0,PAYTM
11-12-2020,UPI  PA    Mr MAHESH  Bank of M  Kharcha,5000.0,0.0,UPI
11-12-2020,POS  KUMAR WINES  PUNE,2500.0,0.0,SWIPE
13-11-2020,ECOM PUR  Swiggy,157.0,0.0,ONLINE
13-11-2020,ECOM PUR  Swiggy,272.0,0.0,ONLINE
13-11-2020,UPI  PM    Arjun Mag  Paytm Pay  Meds,550.0,0.0,PAYTM
14-11-2020,UPI  PA    PRAKASH V  Axis Bank  Grocery,784.0,0.0,UPI
15-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,200.0,0.0,PAYTM
15-11-2020,ECOM PUR  Bundl technol  Vijayawada,210.0,0.0,ONLINE
16-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
16-11-2020,POS  SATYAM MEDIZONE  PUNE,217.0,0.0,SWIPE
16-11-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
17-11-2020,POS  PARICHAY HOTELS P  PUNE,1000.0,0.0,SWIPE
18-11-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24830.0,0.0,NEFT
18-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
19-11-2020,VISA MERCH Refund   NOV   KEDARI SERVICE STATIO,0.0,7.5,SWIPE
19-11-2020,ECOM PUR  Amazon Seller,785.0,0.0,ONLINE
20-11-2020,UPI  PA    NAVNATH K  Union Ban  Ford to,3000.0,0.0,UPI
20-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
21-11-2020,UPI  PA    VIRAJ RAJ  ICICI Ban  Rupali,17000.0,0.0,UPI
21-11-2020,UPI  PM    Mobile Po  Axis Bank  Clove C,108.0,0.0,UPI
21-11-2020,POS  INDEPENDENCE BREW  PUNE,3699.0,0.0,SWIPE
22-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
24-11-2020,UPI  PM    krishna g  Paytm Pay  C,240.0,0.0,PAYTM
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,3.0,GPAY
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,6.0,GPAY
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY
25-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
27-11-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
27-11-2020,UPI  PA    ARCHANA R  HDFC BANK  Kankal,800.0,0.0,UPI
27-11-2020,UPI  PA    ARCHANA R  HDFC BANK  Kankal,50.0,0.0,UPI
27-11-2020,UPI  PM    krishna g  Paytm Pay  C,140.0,0.0,PAYTM
27-11-2020,ECOM PUR  Swiggy,380.0,0.0,ONLINE
29-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
29-11-2020,POS  KUMAR WINES  PUNE,530.0,0.0,SWIPE
30-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
30-11-2020,ECOM PUR  Swiggy,370.0,0.0,ONLINE
12-01-2020,VISA MERCH Refund   NOV   KEDARI SERVICE STATIO,0.0,7.5,SWIPE
12-02-2020,NEFT    ARU RAG  ICICI B  NEFT    Test  Aru Ax,0.0,10.0,NEFT
12-02-2020,UPI  PM    krishna g  Paytm Pay  C,470.0,0.0,PAYTM
12-03-2020,BRN PYMT CARD,20502.0,0.0,CC
12-03-2020,ECOM PUR  Amazon Seller,1099.0,0.0,ONLINE
12-04-2020,POS  BARBEQUE NATION N  PUNE,512.0,0.0,SWIPE
12-06-2020,UPI  PA    MS THE PR  Indian Ba  Haircut,200.0,0.0,UPI
12-07-2020,UPI  PM    krishna g  Paytm Pay  C,440.0,0.0,PAYTM
12-08-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
14-11-2020,UPI  PA    PRAKASH V  Axis Bank  Grocery,784.0,0.0,UPI
15-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,200.0,0.0,PAYTM
15-11-2020,ECOM PUR  Bundl technol  Vijayawada,210.0,0.0,ONLINE
16-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
16-11-2020,POS  SATYAM MEDIZONE  PUNE,217.0,0.0,SWIPE
16-11-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
17-11-2020,POS  PARICHAY HOTELS P  PUNE,1000.0,0.0,SWIPE
18-11-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24830.0,0.0,NEFT
18-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
19-11-2020,VISA MERCH Refund   NOV   KEDARI SERVICE STATIO,0.0,7.5,SWIPE
19-11-2020,ECOM PUR  Amazon Seller,785.0,0.0,ONLINE
20-11-2020,UPI  PA    NAVNATH K  Union Ban  Ford to,3000.0,0.0,UPI
20-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
21-11-2020,UPI  PA    VIRAJ RAJ  ICICI Ban  Rupali,17000.0,0.0,UPI
21-11-2020,UPI  PM    Mobile Po  Axis Bank  Clove C,108.0,0.0,UPI
21-11-2020,POS  INDEPENDENCE BREW  PUNE,3699.0,0.0,SWIPE
22-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
24-11-2020,UPI  PM    krishna g  Paytm Pay  C,240.0,0.0,PAYTM
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,3.0,GPAY
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,6.0,GPAY
24-11-2020,UPI  PA    GOOGLEPAY  Axis Bank  Rewarde,0.0,7.0,GPAY
25-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
27-11-2020,POS  KEDARI SERVICE  PUNE,1000.0,0.0,SWIPE
27-11-2020,UPI  PA    ARCHANA R  HDFC BANK  Kankal,800.0,0.0,UPI
27-11-2020,UPI  PA    ARCHANA R  HDFC BANK  Kankal,50.0,0.0,UPI
27-11-2020,UPI  PM    krishna g  Paytm Pay  C,140.0,0.0,PAYTM
27-11-2020,ECOM PUR  Swiggy,380.0,0.0,ONLINE
29-11-2020,UPI  PM    Balaji pa  Paytm Pay  C,180.0,0.0,PAYTM
29-11-2020,POS  KUMAR WINES  PUNE,530.0,0.0,SWIPE
30-11-2020,UPI  PM    krishna g  Paytm Pay  C,165.0,0.0,PAYTM
30-11-2020,ECOM PUR  Swiggy,370.0,0.0,ONLINE
12-01-2020,VISA MERCH Refund   NOV   KEDARI SERVICE STATIO,0.0,7.5,SWIPE
12-02-2020,NEFT    ARU RAG  ICICI B  NEFT    Test  Aru Ax,0.0,10.0,NEFT
12-02-2020,UPI  PM    krishna g  Paytm Pay  C,470.0,0.0,PAYTM
12-03-2020,BRN PYMT CARD,20502.0,0.0,CC
12-03-2020,ECOM PUR  Amazon Seller,1099.0,0.0,ONLINE
12-04-2020,POS  BARBEQUE NATION N  PUNE,512.0,0.0,SWIPE
12-06-2020,UPI  PA    MS THE PR  Indian Ba  Haircut,200.0,0.0,UPI
12-07-2020,UPI  PM    krishna g  Paytm Pay  C,440.0,0.0,PAYTM
12-08-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
12-08-2020,PUR REV,0.0,1000.0,CARDCVV
12-08-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
12-10-2020,POS  KUMAR WINES  PUNE,1040.0,0.0,SWIPE
12-10-2020,UPI  PM    Gajraj Fl  Axis Bank  NA,20.0,0.0,UPI
12-10-2020,ECOM PUR  SWIGGY,424.0,0.0,ONLINE
12-12-2020,NEFT    ARU RAG  ICICI B  NEFT    Pushing int,0.0,100000.0,NEFT
12-12-2020,VISA MERCH Refund   DEC   MEHROFI TRADERS,0.0,7.5,SWIPE
12-12-2020,ECOM PUR  WLI*FORT JADH  MUMBAI,8400.0,0.0,ONLINE
13-12-2020,ECOM PUR  Swiggy,756.0,0.0,ONLINE
14-12-2020,ECOM PUR  PAYU  www voda  Pune,470.82,0.0,ONLINE
14-12-2020,ECOM PUR  Bharti Airtel,471.0,0.0,ONLINE
16-12-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24820.0,0.0,NEFT
19-12-2020,POS  SAI PETRO HUB  PUNE,1000.0,0.0,SWIPE
19-12-2020,UPI  PA    Mr  SANKE  Bank of M  NA,220.0,0.0,UPI
19-12-2020,UPI  PA    Mr  SANKE  Bank of M  NA,200.0,0.0,UPI
20-12-2020,POS  Fort Jadhav Gadh  PUNE,10574.0,0.0,SWIPE
20-12-2020,POS  PAY*Rap Gourmet H  PUNE,756.0,0.0,SWIPE
21-12-2020,IMPS  PA    SHALAMAG  ICICIB AN  NA,0.0,10000.0,IMPS
22-12-2020,VISA MERCH Refund   DEC   SAI PETRO HUB,0.0,7.5,SWIPE
23-12-2020,UPI  PA    DIVYA BHA  Punjab Na  Ome ca,10500.0,0.0,UPI
25-12-2020,ECOM PUR  GOOGLE *TEMPO  g co  helppay#,1.0,0.0,ONLINE
25-12-2020,PUR REV,0.0,1.0,CARDCVV
25-12-2020,ECOM PUR  GOOGLE *KITXO  g co  helppay#,270.0,0.0,ONLINE
25-12-2020,POS  CURE WELL DRUG ST  PUNE,1751.0,0.0,SWIPE
25-12-2020,UPI  PM    Balaji pa  Paytm Pay  Oid,180.0,0.0,PAYTM
26-12-2020,ECOM PUR  UTILITY  CC  BAI MH,1469.63,0.0,ONLINE
27-12-2020,UPI  PM    BilldeskT  ICICI Ban  Pay,2678.0,0.0,UPI
27-12-2020,ECOM PUR  Swiggy,514.0,0.0,ONLINE
27-12-2020,UPI  PA    SANTOSH K  Punjab Na  Maid an,1700.0,0.0,UPI
27-12-2020,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
27-12-2020,POS  HAMLEYS  PUNE,5147.0,0.0,SWIPE
27-12-2020,POS  KFC SAPPHIRE  PUNE,801.0,0.0,SWIPE
27-12-2020,POS  TATA STARBUCKS  PUNE,236.0,0.0,SWIPE
27-12-2020,ECOM PUR  PAYPAL *NODEC,120.03,0.0,ONLINE
28-12-2020,NEFT  CITIN  PAYPAL PA  CITIBANK   P,0.0,2420.09,NEFT
29-12-2020,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
29-12-2020,ECOM PUR  SWIGGY,247.0,0.0,ONLINE
30-12-2020,UPI  PA    LALIMA CH  ICICI Ban  st Jan,2200.0,0.0,UPI
31-12-2020,NEFT  CITIN  PAYPAL PA  CITIBANK   P,0.0,2419.45,NEFT
12-08-2020,PUR REV,0.0,1000.0,CARDCVV
12-08-2020,POS  MEHROFI TRADERS  PUNE,1000.0,0.0,SWIPE
12-10-2020,POS  KUMAR WINES  PUNE,1040.0,0.0,SWIPE
12-10-2020,UPI  PM    Gajraj Fl  Axis Bank  NA,20.0,0.0,UPI
12-10-2020,ECOM PUR  SWIGGY,424.0,0.0,ONLINE
12-12-2020,NEFT    ARU RAG  ICICI B  NEFT    Pushing int,0.0,100000.0,NEFT
12-12-2020,VISA MERCH Refund   DEC   MEHROFI TRADERS,0.0,7.5,SWIPE
12-12-2020,ECOM PUR  WLI*FORT JADH  MUMBAI,8400.0,0.0,ONLINE
13-12-2020,ECOM PUR  Swiggy,756.0,0.0,ONLINE
14-12-2020,ECOM PUR  PAYU  www voda  Pune,470.82,0.0,ONLINE
14-12-2020,ECOM PUR  Bharti Airtel,471.0,0.0,ONLINE
16-12-2020,NEFT  MB  AXMB  Ashok Ch  KOTAK M  rent,24820.0,0.0,NEFT
19-12-2020,POS  SAI PETRO HUB  PUNE,1000.0,0.0,SWIPE
19-12-2020,UPI  PA    Mr  SANKE  Bank of M  NA,220.0,0.0,UPI
19-12-2020,UPI  PA    Mr  SANKE  Bank of M  NA,200.0,0.0,UPI
20-12-2020,POS  Fort Jadhav Gadh  PUNE,10574.0,0.0,SWIPE
20-12-2020,POS  PAY*Rap Gourmet H  PUNE,756.0,0.0,SWIPE
21-12-2020,IMPS  PA    SHALAMAG  ICICIB AN  NA,0.0,10000.0,IMPS
22-12-2020,VISA MERCH Refund   DEC   SAI PETRO HUB,0.0,7.5,SWIPE
23-12-2020,UPI  PA    DIVYA BHA  Punjab Na  Ome ca,10500.0,0.0,UPI
25-12-2020,ECOM PUR  GOOGLE *TEMPO  g co  helppay#,1.0,0.0,ONLINE
25-12-2020,PUR REV,0.0,1.0,CARDCVV
25-12-2020,ECOM PUR  GOOGLE *KITXO  g co  helppay#,270.0,0.0,ONLINE
25-12-2020,POS  CURE WELL DRUG ST  PUNE,1751.0,0.0,SWIPE
25-12-2020,UPI  PM    Balaji pa  Paytm Pay  Oid,180.0,0.0,PAYTM
26-12-2020,ECOM PUR  UTILITY  CC  BAI MH,1469.63,0.0,ONLINE
27-12-2020,UPI  PM    BilldeskT  ICICI Ban  Pay,2678.0,0.0,UPI
27-12-2020,ECOM PUR  Swiggy,514.0,0.0,ONLINE
27-12-2020,UPI  PA    SANTOSH K  Punjab Na  Maid an,1700.0,0.0,UPI
27-12-2020,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
27-12-2020,POS  HAMLEYS  PUNE,5147.0,0.0,SWIPE
27-12-2020,POS  KFC SAPPHIRE  PUNE,801.0,0.0,SWIPE
27-12-2020,POS  TATA STARBUCKS  PUNE,236.0,0.0,SWIPE
27-12-2020,ECOM PUR  PAYPAL *NODEC,120.03,0.0,ONLINE
28-12-2020,NEFT  CITIN  PAYPAL PA  CITIBANK   P,0.0,2420.09,NEFT
29-12-2020,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
29-12-2020,ECOM PUR  SWIGGY,247.0,0.0,ONLINE
30-12-2020,UPI  PA    LALIMA CH  ICICI Ban  st Jan,2200.0,0.0,UPI
31-12-2020,NEFT  CITIN  PAYPAL PA  CITIBANK   P,0.0,2419.45,NEFT
31-12-2020,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
31-12-2020,Int Pd    to,0.0,820.0,INTEREST
01-01-2021,POS  KUMAR WINES  PUNE,1790.0,0.0,SWIPE
01-01-2021,UPI  PA     PILLAY A  IDBI Bank  C,150.0,0.0,UPI
01-01-2021,UPI  PA    LALIMA CH  ICICI Ban  C,1300.0,0.0,UPI
01-01-2021,UPI  PA    Mr KAMAL   Bank of M  Momos,240.0,0.0,UPI
01-02-2021,BRN PYMT CARD,26918.31,0.0,CC
01-02-2021,UPI  PA    LALIMA CH  ICICI Ban  returni,0.0,200.0,UPI
01-03-2021,POS  SAI PETRO HUB  PUNE,1000.0,0.0,SWIPE
01-04-2021,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
01-05-2021,NEFT    ARU RAG  ICICI B  NEFT    Contra  Aru Ax,0.0,100000.0,NEFT
01-06-2021,UPI  PM    A  Fresh  Paytm Pay  Chicken,500.0,0.0,PAYTM
01-06-2021,VISA MERCH Refund   JAN   SAI PETRO HUB,0.0,7.5,SWIPE
01-06-2021,UPI  PM    krishna g  Paytm Pay  C,170.0,0.0,PAYTM
01-06-2021,UPI  PA    LAXMI CAF  TJSB Saha  Coffee,1700.0,0.0,UPI
01-07-2021,UPI  PM    AMAZON SE  HDFC BANK  Amazon,545.0,0.0,UPI
01-08-2021,UPI  PM    AMAZON SE  HDFC BANK  Amazon,521.0,0.0,UPI
01-08-2021,UPI  PM    AMAZON SE  HDFC BANK  Amazon,519.0,0.0,UPI
01-08-2021,UPI  PM    AMAZON SE  HDFC BANK  Amazon,799.0,0.0,UPI
01-09-2021,UPI  PM    AMAZON SE  HDFC BANK  UPI,945.0,0.0,UPI
01-09-2021,UPI  PM    AMAZON SE  HDFC BANK  Amazon,599.0,0.0,UPI
